SessionID,Episode,ObjectiveControl,UnitCountDiff,ResourceDiff
session_20250326_204905,21382,0,2,-500
session_20250326_204905,21383,0,2,-600
session_20250326_204905,21384,0,2,-500
session_20250326_204905,21385,0,2,-600
session_20250326_204905,21386,0,2,-500
session_20250326_204905,21387,0,1,-300
session_20250326_204905,21388,0,1,-200
session_20250326_204905,21389,0,1,-300
session_20250326_204905,21390,0,1,-200
session_20250326_204905,21391,0,1,-300
session_20250326_204905,21392,0,1,-500
session_20250326_204905,21393,0,1,-600
session_20250326_204905,21394,0,2,-700
session_20250326_204905,21395,0,2,-800
session_20250326_204905,21396,0,2,-600
session_20250326_204905,21397,0,2,-700
session_20250326_204905,21398,0,3,-800
session_20250326_204905,21399,0,3,-900
session_20250326_204905,21400,0,3,-700
session_20250326_204905,21401,0,3,-800
session_20250326_204905,21402,1,3,-600
session_20250326_204905,21403,2,3,-700
session_20250326_204905,21404,3,3,-1000
session_20250326_204905,21405,4,3,-1100
session_20250326_204905,21406,5,5,-1075
session_20250326_204905,21407,6,5,-1175
session_20250326_204905,21408,7,5,-850
session_20250326_204905,21409,8,5,-950
session_20250326_204905,21410,0,1,-50
session_20250326_204905,21411,0,0,0
session_20250326_204905,21412,0,0,100
session_20250326_204905,21413,0,0,0
session_20250326_204905,21414,0,1,-50
session_20250326_204905,21415,0,0,0
session_20250326_204905,21416,0,0,100
session_20250326_204905,21417,0,0,0
session_20250326_204905,21418,0,1,-200
session_20250326_204905,21419,0,1,-300
session_20250326_204905,21420,0,1,-200
session_20250326_204905,21421,0,1,-300
session_20250326_204905,21422,0,2,-500
session_20250326_204905,21423,0,1,-300
session_20250326_204905,21424,0,1,-200
session_20250326_204905,21425,0,1,-300
session_20250326_204905,21426,0,1,-200
session_20250326_204905,21427,0,1,-300
session_20250326_204905,21428,0,1,-200
session_20250326_204905,21429,0,1,-300
session_20250326_204905,21430,0,1,-200
session_20250326_204905,21431,0,1,-300
session_20250326_204905,21432,0,1,-200
session_20250326_204905,21433,0,1,-300
session_20250326_204905,21434,0,1,-200
session_20250326_204905,21435,0,1,-300
session_20250326_204905,21436,0,1,-200
session_20250326_204905,21437,0,1,-300
session_20250326_204905,21438,0,1,-200
session_20250326_204905,21439,0,1,-300
session_20250326_204905,21440,0,1,-200
session_20250326_204905,21441,0,1,-300
session_20250326_204905,21442,0,1,-200
session_20250326_204905,21443,0,1,-300
session_20250326_204905,21444,1,1,-200
session_20250326_204905,21445,2,1,-300
session_20250326_204905,21446,3,1,-200
session_20250326_204905,21447,4,1,-300
session_20250326_204905,21448,5,2,-200
session_20250326_204905,21449,6,2,-300
session_20250326_204905,21450,7,2,-200
session_20250326_204905,21451,8,2,-300
session_20250326_204905,21452,0,1,-50
session_20250326_204905,21453,0,0,0
session_20250326_204905,21454,0,0,100
session_20250326_204905,21455,0,0,0
session_20250326_204905,21456,0,1,-50
session_20250326_204905,21457,0,0,0
session_20250326_204905,21458,0,0,100
session_20250326_204905,21459,0,0,0
session_20250326_204905,21460,0,1,-200
session_20250326_204905,21461,0,1,-300
session_20250326_204905,21462,0,1,-200
session_20250326_204905,21463,0,1,-300
session_20250326_204905,21464,0,2,-500
session_20250326_204905,21465,0,2,-600
session_20250326_204905,21466,0,2,-500
session_20250326_204905,21467,0,2,-600
session_20250326_204905,21468,0,2,-500
session_20250326_204905,21469,0,2,-600
session_20250326_204905,21470,0,2,-500
session_20250326_204905,21471,0,2,-600
session_20250326_204905,21472,0,2,-500
session_20250326_204905,21473,0,2,-600
session_20250326_204905,21474,0,2,-800
session_20250326_204905,21475,0,2,-900
session_20250326_204905,21476,0,2,-700
session_20250326_204905,21477,0,2,-800
session_20250326_204905,21478,0,2,-600
session_20250326_204905,21479,0,2,-700
session_20250326_204905,21480,0,2,-500
session_20250326_204905,21481,0,2,-600
session_20250326_204905,21482,0,2,-400
session_20250326_204905,21483,0,2,-500
session_20250326_204905,21484,1,2,-300
session_20250326_204905,21485,2,2,-400
session_20250326_204905,21486,3,2,-200
session_20250326_204905,21487,4,2,-300
session_20250326_204905,21488,5,2,-100
session_20250326_204905,21489,6,2,-200
session_20250326_204905,21490,7,3,0
session_20250326_204905,21491,8,3,-100
session_20250326_204905,21492,0,1,-50
session_20250326_204905,21493,0,0,0
session_20250326_204905,21494,0,0,100
session_20250326_204905,21495,0,0,0
session_20250326_204905,21496,0,1,-50
session_20250326_204905,21497,0,0,0
session_20250326_204905,21498,0,0,100
session_20250326_204905,21499,0,0,0
session_20250326_204905,21500,0,1,-200
session_20250326_204905,21501,0,1,-300
session_20250326_204905,21502,0,1,-200
session_20250326_204905,21503,0,1,-300
session_20250326_204905,21504,0,2,-500
session_20250326_204905,21505,0,2,-600
session_20250326_204905,21506,0,2,-500
session_20250326_204905,21507,0,2,-600
session_20250326_204905,21508,0,2,-500
session_20250326_204905,21509,0,2,-600
session_20250326_204905,21510,0,2,-500
session_20250326_204905,21511,0,1,-300
session_20250326_204905,21512,0,1,-200
session_20250326_204905,21513,0,1,-300
session_20250326_204905,21514,0,1,-500
session_20250326_204905,21515,0,1,-600
session_20250326_204905,21516,1,1,-400
session_20250326_204905,21517,2,1,-500
session_20250326_204905,21518,3,1,-300
session_20250326_204905,21519,4,1,-400
session_20250326_204905,21520,5,1,-200
session_20250326_204905,21521,6,1,-300
session_20250326_204905,21522,7,1,-100
session_20250326_204905,21523,8,1,-200
session_20250326_204905,21524,0,1,-50
session_20250326_204905,21525,0,0,0
session_20250326_204905,21526,0,0,100
session_20250326_204905,21527,0,0,0
session_20250326_204905,21528,0,1,-50
session_20250326_204905,21529,0,0,0
session_20250326_204905,21530,0,0,100
session_20250326_204905,21531,0,0,0
session_20250326_204905,21532,0,1,-200
session_20250326_204905,21533,0,1,-300
session_20250326_204905,21534,0,1,-200
session_20250326_204905,21535,0,1,-300
session_20250326_204905,21536,0,2,-500
session_20250326_204905,21537,0,2,-600
session_20250326_204905,21538,0,2,-500
session_20250326_204905,21539,0,2,-600
session_20250326_204905,21540,0,2,-500
session_20250326_204905,21541,0,2,-600
session_20250326_204905,21542,0,2,-500
session_20250326_204905,21543,0,2,-600
session_20250326_204905,21544,0,2,-500
session_20250326_204905,21545,0,2,-600
session_20250326_204905,21546,0,2,-500
session_20250326_204905,21547,0,1,-300
session_20250326_204905,21548,0,1,-200
session_20250326_204905,21549,0,1,-300
session_20250326_204905,21550,0,1,-200
session_20250326_204905,21551,0,1,-300
session_20250326_204905,21552,0,1,-200
session_20250326_204905,21553,0,1,-300
session_20250326_204905,21554,0,1,-200
session_20250326_204905,21555,0,1,-300
session_20250326_204905,21556,0,1,-200
session_20250326_204905,21557,0,1,-300
session_20250326_204905,21558,0,1,-200
session_20250326_204905,21559,0,1,-300
session_20250326_204905,21560,0,2,-200
session_20250326_204905,21561,0,2,-300
session_20250326_204905,21562,1,2,-200
session_20250326_204905,21563,2,2,-300
session_20250326_204905,21564,3,2,-200
session_20250326_204905,21565,4,2,-300
session_20250326_204905,21566,5,2,-200
session_20250326_204905,21567,6,2,-300
session_20250326_204905,21568,7,2,-200
session_20250326_204905,21569,8,2,-300
session_20250326_204905,21570,0,1,-50
session_20250326_204905,21571,0,0,0
session_20250326_204905,21572,0,0,100
session_20250326_204905,21573,0,0,0
session_20250326_204905,21574,0,1,-50
session_20250326_204905,21575,0,0,0
session_20250326_204905,21576,0,0,100
session_20250326_204905,21577,0,0,0
session_20250326_204905,21578,0,1,-200
session_20250326_204905,21579,0,1,-300
session_20250326_204905,21580,0,1,-200
session_20250326_204905,21581,0,1,-300
session_20250326_204905,21582,0,2,-500
session_20250326_204905,21583,0,2,-600
session_20250326_204905,21584,0,2,-500
session_20250326_204905,21585,0,2,-600
session_20250326_204905,21586,0,2,-500
session_20250326_204905,21587,0,2,-600
session_20250326_204905,21588,0,2,-500
session_20250326_204905,21589,0,2,-600
session_20250326_204905,21590,0,2,-500
session_20250326_204905,21591,0,1,-300
session_20250326_204905,21592,0,1,-200
session_20250326_204905,21593,0,1,-300
session_20250326_204905,21594,0,1,-200
session_20250326_204905,21595,0,1,-300
session_20250326_204905,21596,0,1,-200
session_20250326_204905,21597,0,1,-300
session_20250326_204905,21598,0,1,-200
session_20250326_204905,21599,0,1,-300
session_20250326_204905,21600,0,1,-200
session_20250326_204905,21601,0,1,-300
session_20250326_204905,21602,1,1,-200
session_20250326_204905,21603,2,1,-300
session_20250326_204905,21604,3,1,-200
session_20250326_204905,21605,4,1,-300
session_20250326_204905,21606,5,2,-200
session_20250326_204905,21607,6,2,-300
session_20250326_204905,21608,7,2,-200
session_20250326_204905,21609,8,2,-300
session_20250326_204905,21610,0,1,-50
session_20250326_204905,21611,0,0,0
session_20250326_204905,21612,0,0,100
session_20250326_204905,21613,0,0,0
session_20250326_204905,21614,0,1,-50
session_20250326_204905,21615,0,0,0
session_20250326_204905,21616,0,0,100
session_20250326_204905,21617,0,0,0
session_20250326_204905,21618,0,1,-200
session_20250326_204905,21619,0,1,-300
session_20250326_204905,21620,0,1,-200
session_20250326_204905,21621,0,1,-300
session_20250326_204905,21622,0,2,-500
session_20250326_204905,21623,0,2,-600
session_20250326_204905,21624,0,2,-500
session_20250326_204905,21625,0,2,-600
session_20250326_204905,21626,0,2,-500
session_20250326_204905,21627,0,2,-600
session_20250326_204905,21628,0,2,-500
session_20250326_204905,21629,0,2,-600
session_20250326_204905,21630,0,2,-500
session_20250326_204905,21631,0,2,-600
session_20250326_204905,21632,0,2,-800
session_20250326_204905,21633,0,2,-900
session_20250326_204905,21634,0,2,-700
session_20250326_204905,21635,0,2,-800
session_20250326_204905,21636,0,3,-900
session_20250326_204905,21637,0,3,-1000
session_20250326_204905,21638,0,3,-800
session_20250326_204905,21639,0,3,-900
session_20250326_204905,21640,0,3,-700
session_20250326_204905,21641,0,3,-800
session_20250326_204905,21642,0,3,-600
session_20250326_204905,21643,0,3,-700
session_20250326_204905,21644,0,3,-500
session_20250326_204905,21645,0,3,-600
session_20250326_204905,21646,1,4,-1200
session_20250326_204905,21647,2,4,-1300
session_20250326_204905,21648,3,5,-1275
session_20250326_204905,21649,4,5,-1375
session_20250326_204905,21650,5,6,-1350
session_20250326_204905,21651,6,6,-1450
session_20250326_204905,21652,7,6,-1125
session_20250326_204905,21653,8,6,-1225
session_20250326_204905,21654,0,1,-50
session_20250326_204905,21655,0,0,0
session_20250326_204905,21656,0,0,100
session_20250326_204905,21657,0,0,0
session_20250326_204905,21658,0,1,-50
session_20250326_204905,21659,0,0,0
session_20250326_204905,21660,0,0,100
session_20250326_204905,21661,0,0,0
session_20250326_204905,21662,0,1,-200
session_20250326_204905,21663,0,1,-300
session_20250326_204905,21664,0,1,-200
session_20250326_204905,21665,0,1,-300
session_20250326_204905,21666,0,2,-500
session_20250326_204905,21667,0,2,-600
session_20250326_204905,21668,0,2,-500
session_20250326_204905,21669,0,1,-300
session_20250326_204905,21670,0,1,-200
session_20250326_204905,21671,0,1,-300
session_20250326_204905,21672,0,1,-200
session_20250326_204905,21673,0,1,-300
session_20250326_204905,21674,0,1,-200
session_20250326_204905,21675,0,1,-300
session_20250326_204905,21676,0,1,-200
session_20250326_204905,21677,0,1,-300
session_20250326_204905,21678,1,1,-200
session_20250326_204905,21679,2,1,-300
session_20250326_204905,21680,3,1,-200
session_20250326_204905,21681,4,1,-300
session_20250326_204905,21682,5,1,-200
session_20250326_204905,21683,6,1,-300
session_20250326_204905,21684,7,1,-200
session_20250326_204905,21685,8,1,-300
session_20250326_204905,21686,0,1,-50
session_20250326_204905,21687,0,0,0
session_20250326_204905,21688,0,0,100
session_20250326_204905,21689,0,0,0
session_20250326_204905,21690,0,1,-50
session_20250326_204905,21691,0,0,0
session_20250326_204905,21692,0,0,100
session_20250326_204905,21693,0,0,0
session_20250326_204905,21694,0,1,-200
session_20250326_204905,21695,0,1,-300
session_20250326_204905,21696,0,1,-200
session_20250326_204905,21697,0,1,-300
session_20250326_204905,21698,0,2,-500
session_20250326_204905,21699,0,2,-600
session_20250326_204905,21700,0,2,-500
session_20250326_204905,21701,0,2,-600
session_20250326_204905,21702,0,2,-500
session_20250326_204905,21703,0,2,-600
session_20250326_204905,21704,0,2,-500
session_20250326_204905,21705,0,2,-600
session_20250326_204905,21706,0,2,-500
session_20250326_204905,21707,0,2,-600
session_20250326_204905,21708,0,2,-500
session_20250326_204905,21709,0,2,-600
session_20250326_204905,21710,0,2,-500
session_20250326_204905,21711,0,1,-300
session_20250326_204905,21712,0,1,-200
session_20250326_204905,21713,0,1,-300
session_20250326_204905,21714,0,1,-200
session_20250326_204905,21715,0,1,-300
session_20250326_204905,21716,0,1,-200
session_20250326_204905,21717,0,1,-300
session_20250326_204905,21718,1,1,-200
session_20250326_204905,21719,2,1,-300
session_20250326_204905,21720,3,1,-200
session_20250326_204905,21721,4,1,-300
session_20250326_204905,21722,5,1,-200
session_20250326_204905,21723,6,1,-300
session_20250326_204905,21724,7,1,-200
session_20250326_204905,21725,8,1,-300
session_20250326_204905,21726,0,1,-50
session_20250326_204905,21727,0,0,0
session_20250326_204905,21728,0,0,100
session_20250326_204905,21729,0,0,0
session_20250326_204905,21730,0,1,-50
session_20250326_204905,21731,0,0,0
session_20250326_204905,21732,0,0,100
session_20250326_204905,21733,0,0,0
session_20250326_204905,21734,0,1,-200
session_20250326_204905,21735,0,0,0
session_20250326_204905,21736,0,0,100
session_20250326_204905,21737,0,0,0
session_20250326_204905,21738,0,1,-200
session_20250326_204905,21739,0,1,-300
session_20250326_204905,21740,0,1,-200
session_20250326_204905,21741,0,1,-300
session_20250326_204905,21742,0,1,-200
session_20250326_204905,21743,0,1,-300
session_20250326_204905,21744,0,1,-200
session_20250326_204905,21745,0,1,-300
session_20250326_204905,21746,0,1,-200
session_20250326_204905,21747,0,1,-300
session_20250326_204905,21748,0,1,-500
session_20250326_204905,21749,0,1,-600
session_20250326_204905,21750,0,1,-400
session_20250326_204905,21751,0,1,-500
session_20250326_204905,21752,0,2,-600
session_20250326_204905,21753,0,2,-700
session_20250326_204905,21754,0,2,-500
session_20250326_204905,21755,0,2,-600
session_20250326_204905,21756,0,2,-400
session_20250326_204905,21757,0,2,-500
session_20250326_204905,21758,1,2,-300
session_20250326_204905,21759,2,2,-400
session_20250326_204905,21760,3,2,-200
session_20250326_204905,21761,4,2,-300
session_20250326_204905,21762,5,3,-100
session_20250326_204905,21763,6,3,-200
session_20250326_204905,21764,7,3,0
session_20250326_204905,21765,8,2,200
session_20250326_204905,21766,0,1,-50
session_20250326_204905,21767,0,0,0
session_20250326_204905,21768,0,0,100
session_20250326_204905,21769,0,0,0
session_20250326_204905,21770,0,1,-50
session_20250326_204905,21771,0,0,0
session_20250326_204905,21772,0,0,100
session_20250326_204905,21773,0,0,0
session_20250326_204905,21774,0,1,-200
session_20250326_204905,21775,0,1,-300
session_20250326_204905,21776,0,1,-200
session_20250326_204905,21777,0,1,-300
session_20250326_204905,21778,0,2,-500
session_20250326_204905,21779,0,2,-600
session_20250326_204905,21780,0,2,-500
session_20250326_204905,21781,0,1,-300
session_20250326_204905,21782,0,1,-200
session_20250326_204905,21783,0,1,-300
session_20250326_204905,21784,0,1,-200
session_20250326_204905,21785,0,1,-300
session_20250326_204905,21786,0,1,-200
session_20250326_204905,21787,0,1,-300
session_20250326_204905,21788,0,1,-500
session_20250326_204905,21789,0,1,-600
session_20250326_204905,21790,0,1,-400
session_20250326_204905,21791,0,1,-500
session_20250326_204905,21792,0,1,-300
session_20250326_204905,21793,0,1,-400
session_20250326_204905,21794,0,1,-200
session_20250326_204905,21795,0,1,-300
session_20250326_204905,21796,0,1,-100
session_20250326_204905,21797,0,1,-200
session_20250326_204905,21798,0,2,-300
session_20250326_204905,21799,0,2,-400
session_20250326_204905,21800,1,3,-1000
session_20250326_204905,21801,2,3,-1100
session_20250326_204905,21802,3,4,-775
session_20250326_204905,21803,4,4,-875
session_20250326_204905,21804,5,4,-550
session_20250326_204905,21805,6,4,-650
session_20250326_204905,21806,7,4,-325
session_20250326_204905,21807,8,4,-425
session_20250326_204905,21808,0,1,-50
session_20250326_204905,21809,0,0,0
session_20250326_204905,21810,0,0,100
session_20250326_204905,21811,0,0,0
session_20250326_204905,21812,0,1,-50
session_20250326_204905,21813,0,0,0
session_20250326_204905,21814,0,0,100
session_20250326_204905,21815,0,0,0
session_20250326_204905,21816,0,1,-200
session_20250326_204905,21817,0,1,-300
session_20250326_204905,21818,0,1,-200
session_20250326_204905,21819,0,1,-300
session_20250326_204905,21820,0,2,-500
session_20250326_204905,21821,0,2,-600
session_20250326_204905,21822,0,2,-500
session_20250326_204905,21823,0,2,-600
session_20250326_204905,21824,0,2,-500
session_20250326_204905,21825,0,2,-600
session_20250326_204905,21826,0,2,-500
session_20250326_204905,21827,0,1,-300
session_20250326_204905,21828,0,1,-200
session_20250326_204905,21829,0,1,-300
session_20250326_204905,21830,0,1,-200
session_20250326_204905,21831,0,1,-300
session_20250326_204905,21832,0,1,-200
session_20250326_204905,21833,0,1,-300
session_20250326_204905,21834,0,1,-200
session_20250326_204905,21835,0,1,-300
session_20250326_204905,21836,0,1,-500
session_20250326_204905,21837,0,1,-600
session_20250326_204905,21838,0,1,-400
session_20250326_204905,21839,0,1,-500
session_20250326_204905,21840,1,1,-300
session_20250326_204905,21841,2,1,-400
session_20250326_204905,21842,3,1,-200
session_20250326_204905,21843,4,1,-300
session_20250326_204905,21844,5,1,-100
session_20250326_204905,21845,6,0,-200
session_20250326_204905,21846,7,0,0
session_20250326_204905,21847,8,0,-100
session_20250326_204905,21848,0,1,-50
session_20250326_204905,21849,0,0,0
session_20250326_204905,21850,0,0,100
session_20250326_204905,21851,0,0,0
session_20250326_204905,21852,0,1,-50
session_20250326_204905,21853,0,0,0
session_20250326_204905,21854,0,0,100
session_20250326_204905,21855,0,0,0
session_20250326_204905,21856,0,1,-200
session_20250326_204905,21857,0,1,-300
session_20250326_204905,21858,0,1,-200
session_20250326_204905,21859,0,0,0
session_20250326_204905,21860,0,1,-200
session_20250326_204905,21861,0,1,-300
session_20250326_204905,21862,0,1,-200
session_20250326_204905,21863,0,1,-300
session_20250326_204905,21864,0,1,-200
session_20250326_204905,21865,0,1,-300
session_20250326_204905,21866,0,1,-200
session_20250326_204905,21867,0,1,-300
session_20250326_204905,21868,0,1,-200
session_20250326_204905,21869,0,1,-300
session_20250326_204905,21870,0,1,-200
session_20250326_204905,21871,0,1,-300
session_20250326_204905,21872,1,1,-200
session_20250326_204905,21873,2,1,-300
session_20250326_204905,21874,3,1,-200
session_20250326_204905,21875,4,1,-300
session_20250326_204905,21876,5,1,-200
session_20250326_204905,21877,6,1,-300
session_20250326_204905,21878,7,1,-200
session_20250326_204905,21879,8,1,-300
session_20250326_204905,21880,0,1,-50
session_20250326_204905,21881,0,0,0
session_20250326_204905,21882,0,0,100
session_20250326_204905,21883,0,0,0
session_20250326_204905,21884,0,1,-50
session_20250326_204905,21885,0,0,0
session_20250326_204905,21886,0,0,100
session_20250326_204905,21887,0,0,0
session_20250326_204905,21888,0,1,-200
session_20250326_204905,21889,0,1,-300
session_20250326_204905,21890,0,1,-200
session_20250326_204905,21891,0,1,-300
session_20250326_204905,21892,0,2,-500
session_20250326_204905,21893,0,2,-600
session_20250326_204905,21894,0,2,-500
session_20250326_204905,21895,0,2,-600
session_20250326_204905,21896,0,2,-500
session_20250326_204905,21897,0,2,-600
session_20250326_204905,21898,0,2,-500
session_20250326_204905,21899,0,2,-600
session_20250326_204905,21900,0,2,-500
session_20250326_204905,21901,0,2,-600
session_20250326_204905,21902,0,2,-500
session_20250326_204905,21903,0,2,-600
session_20250326_204905,21904,0,2,-800
session_20250326_204905,21905,0,2,-900
session_20250326_204905,21906,0,3,-1000
session_20250326_204905,21907,0,3,-1100
session_20250326_204905,21908,0,3,-900
session_20250326_204905,21909,0,3,-1000
session_20250326_204905,21910,0,3,-800
session_20250326_204905,21911,0,3,-900
session_20250326_204905,21912,1,3,-700
session_20250326_204905,21913,2,3,-800
session_20250326_204905,21914,3,3,-600
session_20250326_204905,21915,4,3,-700
session_20250326_204905,21916,5,3,-500
session_20250326_204905,21917,6,3,-600
session_20250326_204905,21918,7,3,-400
session_20250326_204905,21919,8,3,-500
session_20250326_204905,21920,0,1,-50
session_20250326_204905,21921,0,0,0
session_20250326_204905,21922,0,0,100
session_20250326_204905,21923,0,0,0
session_20250326_204905,21924,0,1,-50
session_20250326_204905,21925,0,0,0
session_20250326_204905,21926,0,0,100
session_20250326_204905,21927,0,0,0
session_20250326_204905,21928,0,1,-200
session_20250326_204905,21929,0,1,-300
session_20250326_204905,21930,0,1,-200
session_20250326_204905,21931,0,0,0
session_20250326_204905,21932,0,1,-200
session_20250326_204905,21933,0,1,-300
session_20250326_204905,21934,0,1,-200
session_20250326_204905,21935,0,1,-300
session_20250326_204905,21936,0,1,-200
session_20250326_204905,21937,0,1,-300
session_20250326_204905,21938,0,1,-200
session_20250326_204905,21939,0,1,-300
session_20250326_204905,21940,0,1,-200
session_20250326_204905,21941,0,1,-300
session_20250326_204905,21942,0,1,-200
session_20250326_204905,21943,0,1,-300
session_20250326_204905,21944,1,1,-200
session_20250326_204905,21945,2,1,-300
session_20250326_204905,21946,3,1,-200
session_20250326_204905,21947,4,1,-300
session_20250326_204905,21948,5,1,-200
session_20250326_204905,21949,6,1,-300
session_20250326_204905,21950,7,1,-200
session_20250326_204905,21951,8,1,-300
session_20250326_204905,21952,0,1,-50
session_20250326_204905,21953,0,0,0
session_20250326_204905,21954,0,0,100
session_20250326_204905,21955,0,0,0
session_20250326_204905,21956,0,1,-50
session_20250326_204905,21957,0,0,0
session_20250326_204905,21958,0,0,100
session_20250326_204905,21959,0,0,0
session_20250326_204905,21960,0,1,-200
session_20250326_204905,21961,0,1,-300
session_20250326_204905,21962,0,1,-200
session_20250326_204905,21963,0,0,0
session_20250326_204905,21964,0,1,-200
session_20250326_204905,21965,0,1,-300
session_20250326_204905,21966,0,1,-200
session_20250326_204905,21967,0,1,-300
session_20250326_204905,21968,0,1,-200
session_20250326_204905,21969,0,1,-300
session_20250326_204905,21970,0,1,-200
session_20250326_204905,21971,0,1,-300
session_20250326_204905,21972,0,1,-200
session_20250326_204905,21973,0,1,-300
session_20250326_204905,21974,0,1,-500
session_20250326_204905,21975,0,1,-600
session_20250326_204905,21976,1,1,-400
session_20250326_204905,21977,2,1,-500
session_20250326_204905,21978,3,1,-300
session_20250326_204905,21979,4,1,-400
session_20250326_204905,21980,5,1,-200
session_20250326_204905,21981,6,1,-300
session_20250326_204905,21982,7,1,-100
session_20250326_204905,21983,8,1,-200
session_20250326_204905,21984,0,1,-50
session_20250326_204905,21985,0,0,0
session_20250326_204905,21986,0,0,100
session_20250326_204905,21987,0,0,0
session_20250326_204905,21988,0,1,-50
session_20250326_204905,21989,0,0,0
session_20250326_204905,21990,0,0,100
session_20250326_204905,21991,0,0,0
session_20250326_204905,21992,0,1,-200
session_20250326_204905,21993,0,0,0
session_20250326_204905,21994,0,0,100
session_20250326_204905,21995,0,0,0
session_20250326_204905,21996,0,1,-200
session_20250326_204905,21997,0,1,-300
session_20250326_204905,21998,0,1,-200
session_20250326_204905,21999,0,1,-300
session_20250326_204905,22000,0,1,-200
session_20250326_204905,22001,0,1,-300
session_20250326_204905,22002,0,1,-200
session_20250326_204905,22003,0,1,-300
session_20250326_204905,22004,0,1,-200
session_20250326_204905,22005,0,1,-300
session_20250326_204905,22006,0,1,-200
session_20250326_204905,22007,0,1,-300
session_20250326_204905,22008,0,1,-200
session_20250326_204905,22009,0,1,-300
session_20250326_204905,22010,0,1,-200
session_20250326_204905,22011,0,1,-300
session_20250326_204905,22012,0,1,-200
session_20250326_204905,22013,0,1,-300
session_20250326_204905,22014,0,1,-200
session_20250326_204905,22015,0,1,-300
session_20250326_204905,22016,0,1,-200
session_20250326_204905,22017,0,1,-300
session_20250326_204905,22018,0,1,-200
session_20250326_204905,22019,0,1,-300
session_20250326_204905,22020,0,1,-200
session_20250326_204905,22021,0,1,-300
session_20250326_204905,22022,0,1,-200
session_20250326_204905,22023,0,1,-300
session_20250326_204905,22024,0,1,-200
session_20250326_204905,22025,0,1,-50
session_20250326_204905,22026,0,0,0
session_20250326_204905,22027,0,0,100
session_20250326_204905,22028,0,0,0
session_20250326_204905,22029,0,1,-50
session_20250326_204905,22030,0,0,0
session_20250326_204905,22031,0,0,100
session_20250326_204905,22032,0,0,0
session_20250326_204905,22033,0,1,-200
session_20250326_204905,22034,0,1,-300
session_20250326_204905,22035,0,1,-200
session_20250326_204905,22036,0,1,-300
session_20250326_204905,22037,0,2,-500
session_20250326_204905,22038,0,2,-600
session_20250326_204905,22039,0,2,-500
session_20250326_204905,22040,0,2,-600
session_20250326_204905,22041,0,2,-500
session_20250326_204905,22042,0,1,-300
session_20250326_204905,22043,0,1,-200
session_20250326_204905,22044,0,1,-300
session_20250326_204905,22045,0,1,-200
session_20250326_204905,22046,0,1,-300
session_20250326_204905,22047,0,1,-200
session_20250326_204905,22048,0,1,-300
session_20250326_204905,22049,1,1,-200
session_20250326_204905,22050,2,1,-300
session_20250326_204905,22051,3,1,-200
session_20250326_204905,22052,4,1,-300
session_20250326_204905,22053,5,1,-200
session_20250326_204905,22054,6,1,-300
session_20250326_204905,22055,7,1,-200
session_20250326_204905,22056,8,1,-300
session_20250326_204905,22057,0,1,-50
session_20250326_204905,22058,0,0,0
session_20250326_204905,22059,0,0,100
session_20250326_204905,22060,0,0,0
session_20250326_204905,22061,0,1,-50
session_20250326_204905,22062,0,0,0
session_20250326_204905,22063,0,0,100
session_20250326_204905,22064,0,0,0
session_20250326_204905,22065,0,1,-200
session_20250326_204905,22066,0,1,-300
session_20250326_204905,22067,0,1,-200
session_20250326_204905,22068,0,1,-300
session_20250326_204905,22069,0,2,-500
session_20250326_204905,22070,0,2,-600
session_20250326_204905,22071,0,2,-500
session_20250326_204905,22072,0,2,-600
session_20250326_204905,22073,0,2,-500
session_20250326_204905,22074,0,2,-600
session_20250326_204905,22075,0,2,-500
session_20250326_204905,22076,0,1,-300
session_20250326_204905,22077,0,1,-200
session_20250326_204905,22078,0,1,-300
session_20250326_204905,22079,0,1,-500
session_20250326_204905,22080,0,1,-600
session_20250326_204905,22081,0,2,-700
session_20250326_204905,22082,0,2,-800
session_20250326_204905,22083,0,2,-600
session_20250326_204905,22084,0,2,-700
session_20250326_204905,22085,0,2,-500
session_20250326_204905,22086,0,2,-600
session_20250326_204905,22087,1,2,-400
session_20250326_204905,22088,2,2,-500
session_20250326_204905,22089,3,2,-300
session_20250326_204905,22090,4,2,-400
session_20250326_204905,22091,5,3,-200
session_20250326_204905,22092,6,2,0
session_20250326_204905,22093,7,3,-600
session_20250326_204905,22094,8,3,-700
session_20250326_204905,22095,0,1,-50
session_20250326_204905,22096,0,0,0
session_20250326_204905,22097,0,0,100
session_20250326_204905,22098,0,0,0
session_20250326_204905,22099,0,1,-50
session_20250326_204905,22100,0,0,0
session_20250326_204905,22101,0,0,100
session_20250326_204905,22102,0,0,0
session_20250326_204905,22103,0,1,-200
session_20250326_204905,22104,0,1,-300
session_20250326_204905,22105,0,1,-200
session_20250326_204905,22106,0,1,-300
session_20250326_204905,22107,0,2,-500
session_20250326_204905,22108,0,2,-600
session_20250326_204905,22109,0,2,-500
session_20250326_204905,22110,0,2,-600
session_20250326_204905,22111,0,2,-500
session_20250326_204905,22112,0,2,-600
session_20250326_204905,22113,0,2,-500
session_20250326_204905,22114,0,2,-600
session_20250326_204905,22115,0,2,-500
session_20250326_204905,22116,0,2,-600
session_20250326_204905,22117,0,2,-500
session_20250326_204905,22118,0,2,-600
session_20250326_204905,22119,1,2,-500
session_20250326_204905,22120,2,2,-600
session_20250326_204905,22121,3,2,-500
